,18
"""Very",1
"""Virgin",1
$10Bn,1
$33,1
'Alien,1
'Ate,1
'Bitcoin,1
'Broken,1
'Can'T,1
'Capital,1
'Dopamine,2
'Drunk,1
'Experiential,1
'It'S,1
'Office,1
'Sleepy,1
'Supervolcano,1
'Virgin,1
'Waved,1
'We,1
'We'Re,1
'Zombie,1
(Formerly,1
"1,000",1
1.25C,1
100,2
11,2
140,1
15Th-Century,1
160,1
17Th,1
1997,1
2,1
200,2
2019,1
2023,2
2024,2
22,1
25,1
3-2,1
31,1
385-Million-Year-Old,1
400M,1
50,1
60M,1
80,1
Able,1
Accessibility,1
Accounts,1
Accurate,1
Across,2
Action,2
Actually,2
Adapt,1
Adaptation,1
Adchoices,1
Adults,1
Adventures,1
Advertise,1
Aerosystems,1
Affair,1
Affects,2
Africa,2
Africans,1
Aged,1
Ago,2
Ai,1
Aid,1
Air-Guitar-Playing,1
Airlifted,1
Airline,1
Airlines,1
Alabama,1
Alarming,1
Alaska,2
Alaska'S,2
Alcohol,2
Alexander,2
Allergies,1
Allows,1
Alom,2
Alone,2
Alongside,1
Alter,2
Altering,1
Amazon,2
America,5
Analyses,1
Ancient,1
Andrew,2
Animal,1
Animals,2
Antarctic,1
Antarctica,1
Anthony,1
Antisemitic,1
Apart,2
Apologises,1
App,1
Apparently,1
Approach,1
April,1
Arbroath,1
Arctic,1
Area,1
Around,2
Art,4
Artificial,2
Arts,1
Asia,2
Astonishingly,1
Astrophysicist,1
Athletics,1
Attached,1
Attitude,1
Audiences,1
Audio,2
Australia,2
Autonomous,1
Average,1
Award,1
Awarded,1
Awards,2
Back,3
Bad,1
Baggage,2
Bahrain,1
Baldwin,1
Balletic,1
Banks,1
Barbados,1
Bbc,12
Beaming,1
Bear,2
Bears,4
Beats,1
Beaver,1
Beavers,1
Became,3
Become,4
Becoming,2
Beginning,1
Behaviour,1
Behind,4
Beliefs,1
Believe,1
Believers,1
Belize,1
Beneath,1
Benefits,2
Bermuda,1
Best,6
Better,1
Biden,3
Big,2
Billion,2
Billionaire,1
Birds,1
Births,2
Black,6
Blockbuster'S,1
Blogger,1
Blood,1
Blue,4
Blues,2
Bobbing,1
Body,2
Boeing,2
Books,1
Booming,1
Boss,2
Boundaries,1
Bovine,1
Bracing,1
Brain,4
Brains,2
Brainwaves,1
Breadfruit,1
Breaking,1
Bridgen,1
Bring,1
Brit,1
British,2
Broken,1
Broods,1
Brought,1
Brown,2
Bubonic,1
Budget,1
Build,1
Built,1
Bull,1
Burn,2
Burning,2
Bus-Sized,1
Business,5
Busqué,1
Buy,1
Cairo,1
California,1
Calls,1
Calories,2
Camelids,1
Cameras,1
